,attrubute_month,enterprise_name,usc_id,claim_id,总分
97,2023-08,深圳市德智欣科技有限公司,91440300691177752R,486082070334930947,56.405167366949996
98,2023-11,深圳市德智欣科技有限公司,91440300691177752R,486082070402039811,54.7352570762
99,2022-11,深圳市阳和通电子有限公司,914403000944108271,486082070737584131,55.77565699431
100,2023-04,深圳市阳和通电子有限公司,914403000944108271,486082071089905667,53.28018945152999
101,2023-08,深圳市阳和通电子有限公司,914403000944108271,486082071190568963,52.10632894318999
102,2023-04,深圳市阳和通电子有限公司,914403000944108271,486082071240900611,53.28018945152999
103,2023-11,深圳市阳和通电子有限公司,914403000944108271,486082071408672771,52.05503873153
104,2022-12,深圳市美之尚生态食品有限公司,91440300MA5GN2P005,486082071760994307,29.39272292666
105,2022-12,厦门乐韵瑞科技有限公司,91350200MA31RD1P7H,486082072146870275,34.773025742609995
106,2022-12,南京乐韵瑞信息技术有限公司,91320115057958105F,486082072700518403,41.52614623513
107,2023-02,深圳市道格恒通科技有限公司,9144030031164214X9,486082073254166531,49.82654314329
108,2023-06,深圳市道格恒通科技有限公司,9144030031164214X9,486082073438715907,53.35045853554001
109,2023-07,深圳市道格恒通科技有限公司,9144030031164214X9,486082073606488067,53.35045853554001
110,2023-08,深圳市道格恒通科技有限公司,9144030031164214X9,486082073690374147,53.35045853554001
111,2023-02,深圳市天耀电子有限公司,914403006911707615,486082074093027331,38.36551276628
112,2023-09,深圳市天耀电子有限公司,914403006911707615,486082074428571651,43.05803452527
113,2023-03,广西世纪创新显示电子有限公司,91450100MA5P4XQG7L,486082074764115971,48.106198909439996
114,2023-09,广西世纪创新显示电子有限公司,91450100MA5P4XQG7L,486082074948665347,51.398533030379994
115,2023-09,广西世纪创新显示电子有限公司,91450100MA5P4XQG7L,486082075049328643,51.398533030379994
116,2023-11,广西世纪创新显示电子有限公司,91450100MA5P4XQG7L,486082075166769155,51.69642677315999
117,2023-03,恩施市致纯电子材料有限公司,91422801MA49BB7FX0,486082075619753987,40.734454425150005
118,2023-04,深圳市仁天芯科技有限公司,91440300056167002P,486082076458614787,46.18155600401
119,2023-04,深圳市三利达电器科技有限公司,91440300088298699C,486082077029040131,45.639308886349994
