id,scorecard_id,field,agg_field,pattern,expr,score,level,comment,status_code,created_at,updated_at,deleted_at,created_by,updated_by
470271246899686550,470269276289576086,sw_cwbb_jzcszlv,sw_cwbb_jzcszlv,inRange,"(0.10,0.20]",6.0000000000,1,"(10%,20%]",,2023-07-20 14:05:07.707,2023-07-20 14:05:07.707,,,
470271246899752086,470269276289576086,sw_cwbb_jzcszlv,sw_cwbb_jzcszlv,inRange,"(0.20,inf]",8.0000000000,1,>20%,,2023-07-20 14:05:07.718,2023-07-20 14:05:07.718,,,
470271246899817622,470269276289576086,sw_sb_nsze_zzsqysds_12m,sw_sb_nsze_zzsqysds_12m,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:07.729,2023-07-20 14:05:07.729,,,
470271246899883158,470269276289576086,sw_sb_nsze_zzsqysds_12m,sw_sb_nsze_zzsqysds_12m,inRange,"(-inf,1000000]",2.0000000000,1,<=100万,,2023-07-20 14:05:07.742,2023-07-20 14:05:07.742,,,
470271246899948694,470269276289576086,sw_sb_nsze_zzsqysds_12m,sw_sb_nsze_zzsqysds_12m,inRange,"(1000000,3000000]",4.0000000000,1,"(100万,300万]",,2023-07-20 14:05:07.753,2023-07-20 14:05:07.753,,,
470271246900014230,470269276289576086,sw_sb_nsze_zzsqysds_12m,sw_sb_nsze_zzsqysds_12m,inRange,"(3000000,6000000]",6.0000000000,1,"(300万,600万]",,2023-07-20 14:05:07.765,2023-07-20 14:05:07.765,,,
470271246900079766,470269276289576086,sw_sb_nsze_zzsqysds_12m,sw_sb_nsze_zzsqysds_12m,inRange,"(6000000,10000000]",8.0000000000,1,"(600万,1000万]",,2023-07-20 14:05:07.776,2023-07-20 14:05:07.776,,,
470271246900145302,470269276289576086,sw_sb_nsze_zzsqysds_12m,sw_sb_nsze_zzsqysds_12m,inRange,"(10000000,inf]",10.0000000000,1,>=1000万,,2023-07-20 14:05:07.786,2023-07-20 14:05:07.786,,,
470271246900210838,470269276289576086,sw_sb_nszezzl_zzsqysds_12m_a,sw_sb_nszezzl_zzsqysds_12m_a,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:07.797,2023-07-20 14:05:07.797,,,
470271246900276374,470269276289576086,sw_sb_nszezzl_zzsqysds_12m_a,sw_sb_nszezzl_zzsqysds_12m_a,inRange,"(-inf,0]",2.0000000000,1,<=0,,2023-07-20 14:05:07.812,2023-07-20 14:05:07.812,,,
470271246900341910,470269276289576086,sw_sb_nszezzl_zzsqysds_12m_a,sw_sb_nszezzl_zzsqysds_12m_a,inRange,"(0,0.5]",2.0000000000,1,"(0,5%]",,2023-07-20 14:05:07.821,2023-07-20 14:05:07.821,,,
470271246900407446,470269276289576086,sw_sb_nszezzl_zzsqysds_12m_a,sw_sb_nszezzl_zzsqysds_12m_a,inRange,"(0.5,0.10]",4.0000000000,1,"(5%,10%]",,2023-07-20 14:05:07.833,2023-07-20 14:05:07.833,,,
470271246900472982,470269276289576086,sw_sb_nszezzl_zzsqysds_12m_a,sw_sb_nszezzl_zzsqysds_12m_a,inRange,"(0.10,0.20]",6.0000000000,1,"(10%,20%]",,2023-07-20 14:05:07.844,2023-07-20 14:05:07.844,,,
470271246900538518,470269276289576086,sw_sb_nszezzl_zzsqysds_12m_a,sw_sb_nszezzl_zzsqysds_12m_a,inRange,"(0.20,0.50]",8.0000000000,1,"(20%,50%]",,2023-07-20 14:05:07.855,2023-07-20 14:05:07.855,,,
470271246900604054,470269276289576086,sw_sb_nszezzl_zzsqysds_12m_a,sw_sb_nszezzl_zzsqysds_12m_a,inRange,"(0.50,inf]",10.0000000000,1,>50%,,2023-07-20 14:05:07.868,2023-07-20 14:05:07.868,,,
470271246900669590,470269276289576086,sw_sdsnb_gzxjzzjezzl,sw_sdsnb_gzxjzzjezzl,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:07.880,2023-07-20 14:05:07.880,,,
470271246900735126,470269276289576086,sw_sdsnb_gzxjzzjezzl,sw_sdsnb_gzxjzzjezzl,inRange,"(-inf,0]",2.0000000000,1,<=0,,2023-07-20 14:05:07.895,2023-07-20 14:05:07.895,,,
470271246900800662,470269276289576086,sw_sdsnb_gzxjzzjezzl,sw_sdsnb_gzxjzzjezzl,inRange,"(0,0.5]",2.0000000000,1,"(0,5%]",,2023-07-20 14:05:07.906,2023-07-20 14:05:07.906,,,
470271246900866198,470269276289576086,sw_sdsnb_gzxjzzjezzl,sw_sdsnb_gzxjzzjezzl,inRange,"(0.5,0.10]",4.0000000000,1,"(5%,10%]",,2023-07-20 14:05:07.915,2023-07-20 14:05:07.915,,,
470271246900931734,470269276289576086,sw_sdsnb_gzxjzzjezzl,sw_sdsnb_gzxjzzjezzl,inRange,"(0.10,0.15]",5.0000000000,1,"(10%,15%]",,2023-07-20 14:05:07.930,2023-07-20 14:05:07.930,,,
470271246900997270,470269276289576086,sw_sdsnb_gzxjzzjezzl,sw_sdsnb_gzxjzzjezzl,inRange,"(0.15,0.20]",7.0000000000,1,"(15%,20%]",,2023-07-20 14:05:07.941,2023-07-20 14:05:07.941,,,
470271246901062806,470269276289576086,sw_sdsnb_gzxjzzjezzl,sw_sdsnb_gzxjzzjezzl,inRange,"(0.20,inf]",9.0000000000,1,>20%,,2023-07-20 14:05:07.955,2023-07-20 14:05:07.955,,,
470271246901128342,470269276289576086,sw_sbzs_sflhypld_12m,sw_sbzs_sflhypld_12m,default,None,7.0000000000,1,空 ,,2023-07-20 14:05:07.967,2023-07-20 14:05:07.967,,,
470271246901193878,470269276289576086,sw_sbzs_sflhypld_12m,sw_sbzs_sflhypld_12m,inRange,"(-inf,-0.5]",4.0000000000,1,≤-0.5,,2023-07-20 14:05:07.979,2023-07-20 14:05:07.979,,,
470271246901259414,470269276289576086,sw_sbzs_sflhypld_12m,sw_sbzs_sflhypld_12m,inRange,"(-0.5,0.5]",9.0000000000,1,"(-0.5,0.5]",,2023-07-20 14:05:07.989,2023-07-20 14:05:07.989,,,
470271246901324950,470269276289576086,sw_sbzs_sflhypld_12m,sw_sbzs_sflhypld_12m,inRange,"(0.5,inf]",7.0000000000,1,>0.5,,2023-07-20 14:05:08.000,2023-07-20 14:05:08.000,,,
470271246901390486,470269276289576086,sw_sdsnb_yjfy,sw_sdsnb_yjfy,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:08.011,2023-07-20 14:05:08.011,,,
470271246901456022,470269276289576086,sw_sdsnb_yjfy,sw_sdsnb_yjfy,inRange,"(-inf,0]",2.0000000000,1,<=0,,2023-07-20 14:05:08.021,2023-07-20 14:05:08.021,,,
470271246901521558,470269276289576086,sw_sdsnb_yjfy,sw_sdsnb_yjfy,inRange,"(0,500000]",2.0000000000,1,(0，50万],,2023-07-20 14:05:08.032,2023-07-20 14:05:08.032,,,
470271246901587094,470269276289576086,sw_sdsnb_yjfy,sw_sdsnb_yjfy,inRange,"(500000,1000000]",3.0000000000,1,"(50万,100万]",,2023-07-20 14:05:08.044,2023-07-20 14:05:08.044,,,
470271246901652630,470269276289576086,sw_sdsnb_yjfy,sw_sdsnb_yjfy,inRange,"(1000000,5000000]",5.0000000000,1,(100万，500万],,2023-07-20 14:05:08.053,2023-07-20 14:05:08.053,,,
470271246901718166,470269276289576086,sw_sdsnb_yjfy,sw_sdsnb_yjfy,inRange,"(5000000,10000000]",7.0000000000,1,(500万，1000万],,2023-07-20 14:05:08.063,2023-07-20 14:05:08.063,,,
470271246901783702,470269276289576086,sw_sdsnb_yjfy,sw_sdsnb_yjfy,inRange,"(10000000,inf]",9.0000000000,1,>1000万,,2023-07-20 14:05:08.070,2023-07-20 14:05:08.070,,,
470271246901849238,470269276289576086,lh_lxfybqbxse_12m,lh_lxfybqbxse_12m,default,None,4.0000000000,1,空 ,,2023-07-20 14:05:08.080,2023-07-20 14:05:08.080,,,
470271246901914774,470269276289576086,lh_lxfybqbxse_12m,lh_lxfybqbxse_12m,inRange,"(-inf,0.1]",8.0000000000,1,≤1%,,2023-07-20 14:05:08.092,2023-07-20 14:05:08.092,,,
470271246901980310,470269276289576086,lh_lxfybqbxse_12m,lh_lxfybqbxse_12m,inRange,"(0.1,0.2]",6.0000000000,1,"(1%,2%]",,2023-07-20 14:05:08.102,2023-07-20 14:05:08.102,,,
470271246902045846,470269276289576086,lh_lxfybqbxse_12m,lh_lxfybqbxse_12m,inRange,"(0.2,0.3]",4.0000000000,1,"(2%,3%]",,2023-07-20 14:05:08.111,2023-07-20 14:05:08.111,,,
470271246902111382,470269276289576086,lh_lxfybqbxse_12m,lh_lxfybqbxse_12m,inRange,"(0.3,0.4]",2.0000000000,1,"(3%,4%]",,2023-07-20 14:05:08.123,2023-07-20 14:05:08.123,,,
470271246902176918,470269276289576086,lh_lxfybqbxse_12m,lh_lxfybqbxse_12m,inRange,"(0.4,inf]",1.0000000000,1,>4%,,2023-07-20 14:05:08.134,2023-07-20 14:05:08.134,,,
470271246902242454,470269276289576086,sf_fh_ssqk_qy,sf_fh_ssqk_qy,default,None,5.0000000000,1,空 ,,2023-07-20 14:05:08.143,2023-07-20 14:05:08.143,,,
470271246902307990,470269276289576086,sf_fh_ssqk_qy,sf_fh_ssqk_qy,exact,1,3.0000000000,1,"近3年企业内作为被告的非劳动合同纠纷涉诉记录数>3 and
近3年内企业作为被告的非劳动合同纠纷涉诉涉案金额加总>=100万",,2023-07-20 14:05:08.154,2023-07-20 14:05:08.154,,,
470271246902373526,470269276289576086,sf_fh_ssqk_qy,sf_fh_ssqk_qy,exact,2,3.0000000000,1,"0<近3年企业民事裁判文书中作为原告记录数<=3 and
近3年企业民事裁判文书中作为原告涉案金额加总>=100万",,2023-07-20 14:05:08.164,2023-07-20 14:05:08.164,,,
470271246902439062,470269276289576086,sf_fh_ssqk_qy,sf_fh_ssqk_qy,exact,3,6.0000000000,1,"0<近3年企业内作为被告的非劳动合同纠纷涉诉记录数<=3 and
近3年内企业作为被告的非劳动合同纠纷涉诉涉案金额加总<100万 and
企业当前作为被告未结案的非劳动合同纠纷记录数=0",,2023-07-20 14:05:08.174,2023-07-20 14:05:08.174,,,
470271246902504598,470269276289576086,sf_fh_ssqk_qy,sf_fh_ssqk_qy,exact,4,10.0000000000,1,近5年企业作为被告涉及非劳动合同纠纷涉诉记录数=0,,2023-07-20 14:05:08.187,2023-07-20 14:05:08.187,,,
470271246902570134,470269276289576086,sf_fh_ssqk_qy,sf_fh_ssqk_qy,exact,0,5.0000000000,1,其他,,2023-07-20 14:05:08.197,2023-07-20 14:05:08.197,,,
470271246902635670,470269276289576086,sw_jcxx_nsrxypj,sw_jcxx_nsrxypj,default,None,1.0000000000,1,空 ,,2023-07-20 14:05:08.206,2023-07-20 14:05:08.206,,,
470271246902701206,470269276289576086,sw_jcxx_nsrxypj,sw_jcxx_nsrxypj,exact,D,1.0000000000,1,D,,2023-07-20 14:05:08.215,2023-07-20 14:05:08.215,,,
470271246902766742,470269276289576086,sw_jcxx_nsrxypj,sw_jcxx_nsrxypj,exact,C,1.0000000000,1,C,,2023-07-20 14:05:08.230,2023-07-20 14:05:08.230,,,
470271246902832278,470269276289576086,sw_jcxx_nsrxypj,sw_jcxx_nsrxypj,exact,M,2.0000000000,1,M,,2023-07-20 14:05:08.239,2023-07-20 14:05:08.240,,,
470271246902897814,470269276289576086,sw_jcxx_nsrxypj,sw_jcxx_nsrxypj,exact,B,5.0000000000,1,B,,2023-07-20 14:05:08.252,2023-07-20 14:05:08.252,,,
470271246902963350,470269276289576086,sw_jcxx_nsrxypj,sw_jcxx_nsrxypj,exact,A,9.0000000000,1,A,,2023-07-20 14:05:08.262,2023-07-20 14:05:08.262,,,
470271246903028886,470269276289576086,zx_yhsxqk,zx_yhsxqk,exact,3,7.0000000000,1,无银行授信且资产负债率低于60%,,2023-07-20 14:05:08.271,2023-07-20 14:05:08.271,,,
470271246903094422,470269276289576086,zx_yhsxqk,zx_yhsxqk,exact,2,7.0000000000,1,银行抵押贷，且还款记录稳定良好,,2023-07-20 14:05:08.282,2023-07-20 14:05:08.282,,,
470271246903159958,470269276289576086,zx_yhsxqk,zx_yhsxqk,exact,1,8.0000000000,1,银行信用贷，且还款记录稳定良好,,2023-07-20 14:05:08.290,2023-07-20 14:05:08.290,,,
470271246903225494,470269276289576086,zx_yhsxqk,zx_yhsxqk,exact,4,4.0000000000,1,无授信但确定是使用自有资金，资产负债率70%以上,,2023-07-20 14:05:08.299,2023-07-20 14:05:08.299,,,
470271246903291030,470269276289576086,zx_yhsxqk,zx_yhsxqk,exact,0,2.0000000000,1,其他,,2023-07-20 14:05:08.308,2023-07-20 14:05:08.308,,,
470271246903356566,470269276289576086,zx_dsfsxqk,zx_dsfsxqk,exact,1,9.0000000000,1,无第三方机构授信且资产负债率低于60%,,2023-07-20 14:05:08.320,2023-07-20 14:05:08.320,,,
470271246903422102,470269276289576086,zx_dsfsxqk,zx_dsfsxqk,exact,2,6.0000000000,1,第三方机构抵押贷，且还款记录稳定良好,,2023-07-20 14:05:08.329,2023-07-20 14:05:08.329,,,
470271246903487638,470269276289576086,zx_dsfsxqk,zx_dsfsxqk,exact,3,6.0000000000,1,第三方机构信用贷，且还款记录稳定良好,,2023-07-20 14:05:08.341,2023-07-20 14:05:08.341,,,
470271246903553174,470269276289576086,zx_dsfsxqk,zx_dsfsxqk,exact,4,5.0000000000,1,第三方机构保理，且还款记录稳定良好,,2023-07-20 14:05:08.351,2023-07-20 14:05:08.351,,,
470271246903618710,470269276289576086,zx_dsfsxqk,zx_dsfsxqk,exact,5,4.0000000000,1,无授信但确定是使用自有资金，资产负债率70%以上,,2023-07-20 14:05:08.378,2023-07-20 14:05:08.378,,,
470271246903684246,470269276289576086,zx_dsfsxqk,zx_dsfsxqk,exact,0,2.0000000000,1,其他,,2023-07-20 14:05:08.389,2023-07-20 14:05:08.389,,,
470271297557900438,470251385720417430,sw_jcxx_clnx,sw_jcxx_clnx,default,None,1.0000000000,1,空 ,,2023-07-20 14:05:36.411,2023-07-20 14:05:36.411,,,
470271297557965974,470251385720417430,sw_jcxx_clnx,sw_jcxx_clnx,inRange,"(0,3]",1.0000000000,1,<=3年,,2023-07-20 14:05:36.423,2023-07-20 14:05:36.423,,,
470271297558031510,470251385720417430,sw_jcxx_clnx,sw_jcxx_clnx,inRange,"(3,6]",3.0000000000,1,（3，6年],,2023-07-20 14:05:36.433,2023-07-20 14:05:36.433,,,
470271297558097046,470251385720417430,sw_jcxx_clnx,sw_jcxx_clnx,inRange,"(6,10]",5.0000000000,1,（6，10年],,2023-07-20 14:05:36.446,2023-07-20 14:05:36.446,,,
470271297558162582,470251385720417430,sw_jcxx_clnx,sw_jcxx_clnx,inRange,"(10,15]",7.0000000000,1,（10，15年],,2023-07-20 14:05:36.460,2023-07-20 14:05:36.460,,,
470271297558228118,470251385720417430,sw_jcxx_clnx,sw_jcxx_clnx,inRange,"(15,inf]",10.0000000000,1,>15年,,2023-07-20 14:05:36.470,2023-07-20 14:05:36.470,,,
470271297558293654,470251385720417430,sw_cwbb_sszb,sw_cwbb_sszb,default,None,1.0000000000,1,空 ,,2023-07-20 14:05:36.481,2023-07-20 14:05:36.481,,,
470271297558359190,470251385720417430,sw_cwbb_sszb,sw_cwbb_sszb,inRange,"(0,3000000]",1.0000000000,1,<=300万,,2023-07-20 14:05:36.492,2023-07-20 14:05:36.492,,,
470271297558424726,470251385720417430,sw_cwbb_sszb,sw_cwbb_sszb,inRange,"(3000000,10000000]",3.0000000000,1,（300万，1000万],,2023-07-20 14:05:36.503,2023-07-20 14:05:36.503,,,
470271297558490262,470251385720417430,sw_cwbb_sszb,sw_cwbb_sszb,inRange,"(10000000,30000000]",5.0000000000,1,（1000万，3000万],,2023-07-20 14:05:36.512,2023-07-20 14:05:36.512,,,
470271297558555798,470251385720417430,sw_cwbb_sszb,sw_cwbb_sszb,inRange,"(30000000,50000000]",7.0000000000,1,（3000万，5000万],,2023-07-20 14:05:36.520,2023-07-20 14:05:36.520,,,
470271297558621334,470251385720417430,sw_cwbb_sszb,sw_cwbb_sszb,inRange,"(50000000,inf]",10.0000000000,1,>5000万,,2023-07-20 14:05:36.532,2023-07-20 14:05:36.532,,,
470271297558686870,470251385720417430,sw_sdsnb_cyrs,sw_sdsnb_cyrs,default,None,1.0000000000,1,空 ,,2023-07-20 14:05:36.541,2023-07-20 14:05:36.541,,,
470271297558752406,470251385720417430,sw_sdsnb_cyrs,sw_sdsnb_cyrs,inRange,"(0,30]",1.0000000000,1,<=30,,2023-07-20 14:05:36.550,2023-07-20 14:05:36.550,,,
470271297558817942,470251385720417430,sw_sdsnb_cyrs,sw_sdsnb_cyrs,inRange,"(30,100]",3.0000000000,1,（30，100],,2023-07-20 14:05:36.565,2023-07-20 14:05:36.565,,,
470271297558883478,470251385720417430,sw_sdsnb_cyrs,sw_sdsnb_cyrs,inRange,"(100,300]",6.0000000000,1,（100，300],,2023-07-20 14:05:36.577,2023-07-20 14:05:36.577,,,
470271297558949014,470251385720417430,sw_sdsnb_cyrs,sw_sdsnb_cyrs,inRange,"(300,500]",7.0000000000,1,（300，500],,2023-07-20 14:05:36.589,2023-07-20 14:05:36.589,,,
470271297559014550,470251385720417430,sw_sdsnb_cyrs,sw_sdsnb_cyrs,inRange,"(500,inf]",10.0000000000,1,>500,,2023-07-20 14:05:36.601,2023-07-20 14:05:36.601,,,
470271297559080086,470251385720417430,gs_gdct,gs_gdct,default,None,3.0000000000,1,空  ,,2023-07-20 14:05:36.613,2023-07-20 14:05:36.613,,,
470271297559145622,470251385720417430,gs_gdct,gs_gdct,exact,0,3.0000000000,1,其他 lh_gdct,,2023-07-20 14:05:36.622,2023-07-20 14:05:36.622,,,
470271297559211158,470251385720417430,gs_gdct,gs_gdct,exact,1,3.0000000000,1,股东代持，或股东有负面信息 lh_gdct,,2023-07-20 14:05:36.633,2023-07-20 14:05:36.633,,,
470271297559276694,470251385720417430,gs_gdct,gs_gdct,exact,2,3.0000000000,1,第一大股东为自然人 gs_dydgdlx_yh（新增）,,2023-07-20 14:05:36.645,2023-07-20 14:05:36.645,,,
470271297559342230,470251385720417430,gs_gdct,gs_gdct,exact,3,4.0000000000,1,股东为实控人，股东无其他负面信息 lh_gdct,,2023-07-20 14:05:36.660,2023-07-20 14:05:36.660,,,
470271297559407766,470251385720417430,gs_gdct,gs_gdct,exact,4,8.0000000000,1,股东中包含知名基金公司投资 sf_hsj_gdzmtzgs_qy（现有）,,2023-07-20 14:05:36.670,2023-07-20 14:05:36.670,,,
470271297559473302,470251385720417430,gs_gdct,gs_gdct,exact,5,10.0000000000,1,上市公司，国内500强 lh_bmd（新增）,,2023-07-20 14:05:36.678,2023-07-20 14:05:36.678,,,
470271297559538838,470251385720417430,gs_gdwdx,gs_gdwdx,default,None,4.0000000000,1,空 ,,2023-07-20 14:05:36.686,2023-07-20 14:05:36.686,,,
470271297559604374,470251385720417430,gs_gdwdx,gs_gdwdx,exact,0,4.0000000000,1,其他,,2023-07-20 14:05:36.698,2023-07-20 14:05:36.698,,,
470271297559669910,470251385720417430,gs_gdwdx,gs_gdwdx,exact,1,2.0000000000,1,近1年股东变更（控股50%以上变动）,,2023-07-20 14:05:36.706,2023-07-20 14:05:36.706,,,
470271297559735446,470251385720417430,gs_gdwdx,gs_gdwdx,exact,2,4.0000000000,1,近2-3年股东变更（控股50%以上变动）,,2023-07-20 14:05:36.717,2023-07-20 14:05:36.717,,,
470271297559800982,470251385720417430,gs_gdwdx,gs_gdwdx,exact,3,6.0000000000,1,近3年内未发生股东变更,,2023-07-20 14:05:36.726,2023-07-20 14:05:36.726,,,
470271297559866518,470251385720417430,gs_gdwdx,gs_gdwdx,exact,4,8.0000000000,1,近5年内未发生股东变更,,2023-07-20 14:05:36.735,2023-07-20 14:05:36.735,,,
470271297559932054,470251385720417430,gs_frwdx,gs_frwdx,default,None,5.0000000000,1,空 ,,2023-07-20 14:05:36.744,2023-07-20 14:05:36.744,,,
470271297559997590,470251385720417430,gs_frwdx,gs_frwdx,exact,0,5.0000000000,1,其他,,2023-07-20 14:05:36.752,2023-07-20 14:05:36.752,,,
470271297560063126,470251385720417430,gs_frwdx,gs_frwdx,exact,1,2.0000000000,1,近1年法人变更,,2023-07-20 14:05:36.763,2023-07-20 14:05:36.763,,,
470271297560128662,470251385720417430,gs_frwdx,gs_frwdx,exact,2,4.0000000000,1,近2-3年法人变更,,2023-07-20 14:05:36.772,2023-07-20 14:05:36.772,,,
470271297560194198,470251385720417430,gs_frwdx,gs_frwdx,exact,3,5.0000000000,1,3年内未发生法人变更,,2023-07-20 14:05:36.785,2023-07-20 14:05:36.785,,,
470271297560259734,470251385720417430,gs_frwdx,gs_frwdx,exact,4,8.0000000000,1,5年内未发生法人变更,,2023-07-20 14:05:36.796,2023-07-20 14:05:36.796,,,
470271297560325270,470251385720417430,lh_cylwz,lh_cylwz,default,None,3.0000000000,1,空 ,,2023-07-20 14:05:36.807,2023-07-20 14:05:36.807,,,
470271297560390806,470251385720417430,lh_cylwz,lh_cylwz,exact,0,3.0000000000,1,其他,,2023-07-20 14:05:36.817,2023-07-20 14:05:36.817,,,
470271297560456342,470251385720417430,lh_cylwz,lh_cylwz,exact,1,10.0000000000,1,研发,,2023-07-20 14:05:36.829,2023-07-20 14:05:36.829,,,
470271297560521878,470251385720417430,lh_cylwz,lh_cylwz,exact,2,8.0000000000,1,方案设计,,2023-07-20 14:05:36.837,2023-07-20 14:05:36.837,,,
470271297560587414,470251385720417430,lh_cylwz,lh_cylwz,exact,3,7.0000000000,1,品牌商,,2023-07-20 14:05:36.848,2023-07-20 14:05:36.848,,,
470271297560652950,470251385720417430,lh_cylwz,lh_cylwz,exact,4,6.0000000000,1,生产制造,,2023-07-20 14:05:36.859,2023-07-20 14:05:36.859,,,
470271297560718486,470251385720417430,lh_cylwz,lh_cylwz,exact,5,4.0000000000,1,装配加工,,2023-07-20 14:05:36.868,2023-07-20 14:05:36.868,,,
470271297560784022,470251385720417430,lh_md_ppjzl,lh_md_ppjzl,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:36.880,2023-07-20 14:05:36.880,,,
470271297560849558,470251385720417430,lh_md_ppjzl,lh_md_ppjzl,exact,0,2.0000000000,1,其他,,2023-07-20 14:05:36.890,2023-07-20 14:05:36.890,,,
470271297560915094,470251385720417430,lh_md_ppjzl,lh_md_ppjzl,exact,1,8.0000000000,1,知名品牌,,2023-07-20 14:05:36.901,2023-07-20 14:05:36.901,,,
470271297560980630,470251385720417430,lh_md_ppjzl,lh_md_ppjzl,exact,2,7.0000000000,1,专精特新,,2023-07-20 14:05:36.910,2023-07-20 14:05:36.910,,,
470271297561046166,470251385720417430,lh_md_ppjzl,lh_md_ppjzl,exact,3,5.0000000000,1,高新,,2023-07-20 14:05:36.919,2023-07-20 14:05:36.919,,,
470271297561111702,470251385720417430,md_qybq,md_qybq,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:36.932,2023-07-20 14:05:36.932,,,
470271297561177238,470251385720417430,md_qybq,md_qybq,exact,0,2.0000000000,1,其他,,2023-07-20 14:05:36.941,2023-07-20 14:05:36.941,,,
470271297561242774,470251385720417430,md_qybq,md_qybq,exact,5,2.0000000000,1,民企,,2023-07-20 14:05:36.956,2023-07-20 14:05:36.956,,,
470271297561308310,470251385720417430,md_qybq,md_qybq,exact,4,7.0000000000,1,上市公司，国内500强,,2023-07-20 14:05:36.966,2023-07-20 14:05:36.966,,,
470271297561373846,470251385720417430,md_qybq,md_qybq,exact,3,9.0000000000,1,行业头部（白名单）,,2023-07-20 14:05:36.975,2023-07-20 14:05:36.975,,,
470271297561439382,470251385720417430,md_qybq,md_qybq,exact,2,9.0000000000,1,独角兽,,2023-07-20 14:05:36.983,2023-07-20 14:05:36.983,,,
470271297561504918,470251385720417430,md_qybq,md_qybq,exact,1,10.0000000000,1,国企央企,,2023-07-20 14:05:36.992,2023-07-20 14:05:36.992,,,
470271297561570454,470251385720417430,fp_jy_sychje_zb_12m_lh,fp_jy_sychje_zb_12m_lh,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:37.002,2023-07-20 14:05:37.002,,,
470271297561635990,470251385720417430,fp_jy_sychje_zb_12m_lh,fp_jy_sychje_zb_12m_lh,inRange,"(0,0.10]",2.0000000000,1,<=10%,,2023-07-20 14:05:37.011,2023-07-20 14:05:37.011,,,
470271297561701526,470251385720417430,fp_jy_sychje_zb_12m_lh,fp_jy_sychje_zb_12m_lh,inRange,"(0.10,0.30]",4.0000000000,1,"(10%,30%]",,2023-07-20 14:05:37.021,2023-07-20 14:05:37.021,,,
470271297561767062,470251385720417430,fp_jy_sychje_zb_12m_lh,fp_jy_sychje_zb_12m_lh,inRange,"(0.30,0.50]",6.0000000000,1,"(30%,50%]",,2023-07-20 14:05:37.033,2023-07-20 14:05:37.033,,,
470271297561832598,470251385720417430,fp_jy_sychje_zb_12m_lh,fp_jy_sychje_zb_12m_lh,inRange,"(0.50,0.70]",8.0000000000,1,"(50%,70%]",,2023-07-20 14:05:37.044,2023-07-20 14:05:37.044,,,
470271297561898134,470251385720417430,fp_jy_sychje_zb_12m_lh,fp_jy_sychje_zb_12m_lh,inRange,"(0.70,inf]",10.0000000000,1,>=70%,,2023-07-20 14:05:37.054,2023-07-20 14:05:37.054,,,
470271297561963670,470251385720417430,fp_jx_zyjyjezb_12m_lh,fp_jx_zyjyjezb_12m_lh,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:37.063,2023-07-20 14:05:37.063,,,
470271297562029206,470251385720417430,fp_jx_zyjyjezb_12m_lh,fp_jx_zyjyjezb_12m_lh,inRange,"(0,0.5]",2.0000000000,1,<=5%,,2023-07-20 14:05:37.072,2023-07-20 14:05:37.072,,,
470271297562094742,470251385720417430,fp_jx_zyjyjezb_12m_lh,fp_jx_zyjyjezb_12m_lh,inRange,"(0.5,0.10]",4.0000000000,1,"(5%,10%]",,2023-07-20 14:05:37.083,2023-07-20 14:05:37.083,,,
470271297562160278,470251385720417430,fp_jx_zyjyjezb_12m_lh,fp_jx_zyjyjezb_12m_lh,inRange,"(0.10,0.30]",6.0000000000,1,"(10%,30%]",,2023-07-20 14:05:37.093,2023-07-20 14:05:37.093,,,
470271297562225814,470251385720417430,fp_jx_zyjyjezb_12m_lh,fp_jx_zyjyjezb_12m_lh,inRange,"(0.30,0.50]",7.0000000000,1,"(30%,50%]",,2023-07-20 14:05:37.103,2023-07-20 14:05:37.103,,,
470271297562291350,470251385720417430,fp_jx_zyjyjezb_12m_lh,fp_jx_zyjyjezb_12m_lh,inRange,"(0.50,inf]",10.0000000000,1,"(50%,100%]",,2023-07-20 14:05:37.113,2023-07-20 14:05:37.113,,,
470271297562356886,470251385720417430,fp_xx_xychje_zb_12m_lh,fp_xx_xychje_zb_12m_lh,default,None,2.0000000000,1,空 ,,2023-07-20 14:05:37.123,2023-07-20 14:05:37.123,,,
470271297562422422,470251385720417430,fp_xx_xychje_zb_12m_lh,fp_xx_xychje_zb_12m_lh,inRange,"(0,0.10]",2.0000000000,1,<=10%,,2023-07-20 14:05:37.133,2023-07-20 14:05:37.133,,,
470271297562487958,470251385720417430,fp_xx_xychje_zb_12m_lh,fp_xx_xychje_zb_12m_lh,inRange,"(0.10,0.30]",4.0000000000,1,"(10%,30%]",,2023-07-20 14:05:37.143,2023-07-20 14:05:37.143,,,
470271297562553494,470251385720417430,fp_xx_xychje_zb_12m_lh,fp_xx_xychje_zb_12m_lh,inRange,"(0.30,0.50]",6.0000000000,1,"(30%,50%]",,2023-07-20 14:05:37.153,2023-07-20 14:05:37.153,,,
470271297562619030,470251385720417430,fp_xx_xychje_zb_12m_lh,fp_xx_xychje_zb_12m_lh,inRange,"(0.50,0.70]",8.0000000000,1,"(50%,70%]",,2023-07-20 14:05:37.162,2023-07-20 14:05:37.162,,,
